pair,fund_1,fund_2,alpha_quarterly,alpha_annualized,t_alpha,p_alpha,r2,n_obs,beta_equity,beta_duration,beta_credit,beta_real_estate,beta_fx,p_alpha_holm
Kring Progress (Unilever) minus Zorg en Welzijn,Kring Progress (Unilever),Zorg en Welzijn,-0.0007406465788922104,-0.002959296596287353,-0.5475206414110134,0.5840210934278529,0.7362726446623604,29,0.07026863480223829,-0.2596520490914939,0.02119709171288118,-0.06624475813793018,-0.11876113668615426,1.0
Kring Progress (Unilever) minus Zoetwarenindustrie,Kring Progress (Unilever),Zoetwarenindustrie,-0.0008396333556699588,-0.0033543058848639618,-0.38086773611559416,0.7033013941668621,0.7774813760697137,29,0.041335141146556974,-0.3666313586330078,-0.09071248875741227,0.015048544233646726,-0.0777227284998244,1.0
Kring Progress (Unilever) minus YARA Nederland,Kring Progress (Unilever),YARA Nederland,0.0002506589718123435,0.0010030129297695645,0.13848232444782935,0.8898592380659569,0.5517936237215921,29,0.053844784557016655,0.005540286898243974,-0.28871070326300846,-0.004174524218501492,0.11389615569792481,1.0
Kring Progress (Unilever) minus Woningcorporaties,Kring Progress (Unilever),Woningcorporaties,0.001930244830874353,0.007743363175195528,1.4518051435770132,0.146555793328602,0.7363408621292814,29,0.025349542222828415,-0.24028091071377744,0.0005786252469000274,-0.04069566685900163,-0.14010022223295862,1.0
Kring Progress (Unilever) minus Wolters Kluwer Nederland,Kring Progress (Unilever),Wolters Kluwer Nederland,-0.0017942271567400218,-0.0071576162143276445,-1.0758654902049016,0.2819874177458308,0.7849471990048099,29,0.09634651334104222,-0.3173667813302557,0.05070680305118863,0.0010510878085643906,0.042777651721796275,1.0
Kring Progress (Unilever) minus Witteveen & Bos,Kring Progress (Unilever),Witteveen & Bos,0.0010576873770826909,0.004237466458058448,0.4287565258370036,0.6681004197556002,0.6403495399572224,29,0.039342073173934664,-0.3145476145789119,-0.03658528932878147,0.07535373844964925,0.04477616097583637,1.0
Kring Progress (Unilever) minus Werk en (re)Integratie,Kring Progress (Unilever),Werk en (re)Integratie,-0.000802552444051891,-0.003206347300905521,-0.648540142288373,0.5166356562018046,0.5651511559907691,29,0.02954315263717813,-0.04982289205369994,-0.25846626138985485,0.024506961186494883,0.09376358574987662,1.0
Kring Progress (Unilever) minus Waterbouw BPF,Kring Progress (Unilever),Waterbouw BPF,-0.00060918750838547,-0.0024345242811827372,-0.3487374112868597,0.7272864552449302,0.4919376146945328,29,-0.04442446235772553,-0.13597127382562352,0.029469138166960156,0.022206865386123743,0.0658316017827903,1.0
Kring Progress (Unilever) minus Vopak,Kring Progress (Unilever),Vopak,-0.001150226967952404,-0.004592975824695089,-0.702382703319004,0.4824405291219701,0.6361046118122156,29,0.10803205316833052,-0.19655325173331817,-0.2319139214080919,0.030691094720784552,-0.12133875426165565,1.0
Kring Progress (Unilever) minus Vlees- en Vleeswarenindustrie en de Gemaksvoedingindustrie,Kring Progress (Unilever),Vlees- en Vleeswarenindustrie en de Gemaksvoedingindustrie,-0.001920168025730928,-0.007658578136832683,-0.7052985654432602,0.4806244530306155,0.6867209116470052,29,0.09904862471773772,-0.27045814034127974,-0.41930144685483495,0.04871713194141903,-0.06934723679735376,1.0
"Kring Progress (Unilever) minus Vlakglas, Verf, het Glasbewerkings- en het Glazeniersbedrijf",Kring Progress (Unilever),"Vlakglas, Verf, het Glasbewerkings- en het Glazeniersbedrijf",-0.006468865944568149,-0.02562546745803418,-2.111501606290977,0.03472921999700043,0.7508664009926855,29,0.18572457448064744,-0.5331551551385837,-0.14946636337806488,0.028422766970337965,-0.19153102657825383,1.0
Kring Progress (Unilever) minus Verloskundigen,Kring Progress (Unilever),Verloskundigen,-0.003070467721558588,-0.012225419955855577,-1.0929996040503682,0.2743939735944628,0.7713454805000888,29,0.16646553077681941,-0.48804491259757754,-0.1625617166702301,0.008981615761024301,-0.20032721055863448,1.0
Kring Progress (Unilever) minus UWV,Kring Progress (Unilever),UWV,-0.003231140796459331,-0.012862056387699217,-2.250688842443576,0.02440525194371123,0.7542597791645934,29,0.1802253804676255,-0.2355131427121327,-0.21491707328116894,0.019977586006698574,-0.19533956919752254,1.0
Kring Progress (Unilever) minus Trespa,Kring Progress (Unilever),Trespa,-0.005252594459068612,-0.020845418254812897,-1.1613108851540352,0.24551549442087106,0.7279531799655143,29,0.281350270202107,-0.6547382131053961,-0.20409573749334695,0.047343364580683146,-0.29812599492188085,1.0
Kring Progress (Unilever) minus Thales,Kring Progress (Unilever),Thales,-0.0038186708978916514,-0.01518741263358181,-1.9053304834307057,0.05673712534543239,0.7765094234917668,29,0.048118567074642876,-0.3083234130249563,-0.3509520863884371,-0.0030937486941593614,-0.015253782146571726,1.0
Kring Progress (Unilever) minus Tandartsen en Tandarts-Specialisten,Kring Progress (Unilever),Tandartsen en Tandarts-Specialisten,-0.003649098476220334,-0.014516692573841583,-1.2973403402284132,0.19451411010539787,0.6767398556431208,29,0.22214746846293157,-0.3027714731777349,-0.12219597020055853,0.03973272803800461,-0.08888197528733287,1.0
Kring RBS (Achmea) minus Mercer,Kring RBS (Achmea),Mercer,0.00068570738916363,0.002745652014281008,0.42252849417390825,0.672639307032266,0.5072437216245824,32,0.055407507189813125,-0.13378037332434095,-0.04187727123661346,0.048154397856263,-0.190292043221362,1.0
Kring RBS (Achmea) minus Medische Specialisten,Kring RBS (Achmea),Medische Specialisten,-0.00027618147278446123,-0.0011042683181606838,-0.1751034122211847,0.8609983771311823,0.5303940703178494,32,-0.009936697819445652,-0.008025876522467612,-0.49954265424514754,0.05782504376525503,-0.018700520230212153,1.0
Kring RBS (Achmea) minus Mediahuis Nederland,Kring RBS (Achmea),Mediahuis Nederland,0.0012057495443126031,0.004831728182974171,0.6534396390993162,0.5134728911533561,0.417444403005895,32,-0.03847270611786564,0.16929057548522233,-0.35325359725884653,0.05863995665152834,-0.03442207179302077,1.0
Kring RBS (Achmea) minus Media PNO,Kring RBS (Achmea),Media PNO,0.0009957432228713163,0.003988925868999571,0.5221752104388497,0.6015483442934098,0.6668677747297037,32,-0.12076751078561393,0.2901329937426264,-0.13492289356625087,0.06617231930021981,0.12088282232850128,1.0
Kring RBS (Achmea) minus Medewerkers Apotheken,Kring RBS (Achmea),Medewerkers Apotheken,0.003331909152893338,0.013394394404776744,1.8463673093001995,0.06483889052910971,0.49239651523244676,32,-0.008291543197518361,0.0183468023738624,-0.5005177337173462,0.023367322005923508,0.036032069665647974,1.0
Kring RBS (Achmea) minus Mars,Kring RBS (Achmea),Mars,0.0077120218906699175,0.031206777488537618,2.6039604050211684,0.009215340231333314,0.6466418758758994,32,-0.04667067408620003,0.15668797736727125,0.27774949257561365,-0.002491756695461183,-0.2579017021635921,1.0
Kring RBS (Achmea) minus MSD,Kring RBS (Achmea),MSD,0.0014582306409478038,0.005845693591266299,0.8816499456805773,0.3779661368571795,0.655762726014269,32,-0.14070619024717024,0.08134692896419278,-0.33392262857215255,0.06053003889780281,0.03141622513130041,1.0
Kring RBS (Achmea) minus Loodsen,Kring RBS (Achmea),Loodsen,0.0027532566196449854,0.011058592551513202,1.1376655340006814,0.2552601704483122,0.5454134148586671,32,-0.07397524628891794,0.2876122839227746,-0.3060610151164729,0.039575392092840195,0.08741745797884133,1.0
Kring RBS (Achmea) minus Lloyd's Register Nederland,Kring RBS (Achmea),Lloyd's Register Nederland,0.001885931250523136,0.0075650922658763164,0.8258860197285411,0.40886875182843185,0.6069616806105258,32,-0.12508786196275198,0.22284587614007756,-0.3027228102341563,0.04167805251734295,0.25888028629846604,1.0
Kring RBS (Achmea) minus Levensmiddelenbedrijf,Kring RBS (Achmea),Levensmiddelenbedrijf,0.005366761921715622,0.021640479614345898,2.1647758107833197,0.030404858115135356,0.2457781349435454,32,-0.05043162560177874,-0.07164968140444167,-0.1810926844253801,0.03702338991142405,0.003570384788016188,1.0
Kring RBS (Achmea) minus Lanschot,Kring RBS (Achmea),Lanschot,0.0028018489326032993,0.011254585918750948,1.6244519855725539,0.1042793798488221,0.0683650029810996,32,0.027015858633895565,0.024453994594266882,-0.23642484812835446,0.021452892521762433,-0.06535657372691538,1.0
Kring RBS (Achmea) minus Kring equensWorldline (Achmea),Kring RBS (Achmea),Kring equensWorldline (Achmea),-0.0040517767550733025,-0.016108871451913198,-2.223735339226935,0.026166256091687053,0.7236237722871475,20,0.20001343494266194,-0.10915412000527414,-0.3881804385563515,0.08375147541826206,-0.10193637160925649,1.0
Kring RBS (Achmea) minus Kring Sligro (Achmea),Kring RBS (Achmea),Kring Sligro (Achmea),-0.005961118746372901,-0.023632111414419343,-2.6345002921794656,0.00842612312880456,0.5538564082411679,21,0.037112955797123405,-0.10317041894855393,-0.543589792244524,0.12226164727858917,0.08836786503179009,1.0
Kring RBS (Achmea) minus Kring SVG (Stap),Kring RBS (Achmea),Kring SVG (Stap),0.0034050166958375636,0.0136897896629109,2.0502353170671896,0.04034147316002265,0.5216672057995668,32,-0.0825956839576743,0.27241350603120723,-0.48623914993856243,0.03440152542542804,0.09755228790786874,1.0
Kring Progress (Unilever) minus Zuivel en aanverwante industrie,Kring Progress (Unilever),Zuivel en aanverwante industrie,-0.004261891186979952,-0.01693889176619423,-1.0742771377375806,0.2826984885953878,0.7939315731079126,29,0.13058781020461838,-0.6720967461378325,-0.20352441374062477,0.055260977691875005,-0.22598799038041842,1.0
Kring Progress (Unilever) minus Zorgverzekeraars,Kring Progress (Unilever),Zorgverzekeraars,-0.002316760244688752,-0.00923488642147019,-0.7975910900415796,0.42510782324060736,0.7221135271506472,29,0.21901782479163587,-0.3739609234279108,-0.3314388165372049,0.04472549775396794,-0.12147629214710638,1.0
Kring RBS (Achmea) minus Pensioenkring GE Nederland (Stap),Kring RBS (Achmea),Pensioenkring GE Nederland (Stap),-0.0021722551037803087,-0.00866074924025284,-0.8570143533903476,0.391436952154516,0.72907494431547,14,-0.12541280109933192,0.054652005154394084,-0.5956250095069691,0.10409786840874936,0.15867088461635537,1.0
Kring RBS (Achmea) minus Pensioenkring Ballast Nedam (Stap),Kring RBS (Achmea),Pensioenkring Ballast Nedam (Stap),0.0015548884483744022,0.00623407490474337,0.7809477740676846,0.43483321205999115,0.5929562399545754,24,-0.039675187183039654,0.21187822343806473,-0.42530929775570736,0.08215228467077587,0.11330600464918619,1.0
Kring RBS (Achmea) minus Pensioenkring 2 (Stap),Kring RBS (Achmea),Pensioenkring 2 (Stap),0.004486882526626981,0.01806868452239274,1.57085029290715,0.11621742683986969,0.2969945329659698,27,-0.003944210477531109,0.15882277738191675,-0.5898430196073043,0.055416922319712715,0.10276319425071875,1.0
Kring RBS (Achmea) minus Particuliere Beveiliging,Kring RBS (Achmea),Particuliere Beveiliging,-0.0017783417972389295,-0.007094414677687899,-0.7516701360191963,0.45224945399787453,0.47705980126445,32,-0.07739699210010852,-0.09286757428691192,-0.2919700351210116,0.0678114678866086,-0.07239338268746083,1.0
Kring RBS (Achmea) minus PGB,Kring RBS (Achmea),PGB,0.003828815889938414,0.015403447280555982,1.8029138100254833,0.07140175179953091,0.5192429198292052,32,-0.08921278397355267,0.2214426234140098,-0.3633433719640894,0.011345877662394845,0.16112526065489535,1.0
Kring RBS (Achmea) minus PDN,Kring RBS (Achmea),PDN,0.0008419946874657996,0.0033722348684337433,0.552025713063296,0.580930736545685,0.772079324654483,32,-0.014054169144734858,0.34099212503409904,-0.04591259431076472,0.002935628713363378,0.08304590605058622,1.0
Kring RBS (Achmea) minus Oak,Kring RBS (Achmea),Oak,0.0028498894069648156,0.011448381497336735,2.550032014555684,0.01077130274054225,0.6613449840552115,32,-0.09296269633520776,0.023795913425317013,-0.1865124433139293,0.01734042759543463,0.14090643946976567,1.0
Kring RBS (Achmea) minus Notariaat,Kring RBS (Achmea),Notariaat,0.001449234770385441,0.005809552949674446,0.9118691994939849,0.36183757715626375,0.232419743975266,32,-0.007218203401754364,-0.011782385797642677,-0.326502797822304,0.06040970899864151,-0.0009398065812432541,1.0
Kring RBS (Achmea) minus Nedlloyd,Kring RBS (Achmea),Nedlloyd,0.005682039138720376,0.022922604801345114,3.0642278235537836,0.0021823265002427106,0.7350113536184344,31,0.06367497434780227,0.15900939670892858,0.13113349760983026,0.03585861753210057,-0.07697202990756183,1.0
Kring RBS (Achmea) minus Nederlandsche Bank,Kring RBS (Achmea),Nederlandsche Bank,-0.0025111864097393166,-0.01000697259882466,-1.4844545380689662,0.13768837536108033,0.21253779155143449,31,-0.018325953309028933,-0.04548220076488021,-0.034577258982185534,-0.0007633109245548508,0.018883482857154986,1.0
Kring RBS (Achmea) minus NN CDC fonds,Kring RBS (Achmea),NN CDC fonds,0.0007317869110759265,0.002930362284612631,0.25462440870018666,0.7990132050056222,0.4246714762191819,32,-0.02598377552328963,-0.2476624648437882,0.06693448617895652,0.041672290228025384,-0.012293154851770988,1.0
Kring RBS (Achmea) minus Molenaarspensioenfonds,Kring RBS (Achmea),Molenaarspensioenfonds,-0.00012347127230538657,-0.0004937936258201381,-0.05869397353520257,0.9531958594867236,0.696543745832712,32,-0.11032119120040157,-0.12167401588238845,-0.48055228117580806,0.06697151171552236,0.03892419686444619,1.0
"Kring RBS (Achmea) minus Mode-, Interieur-, Tapijt- en Textielindustrie",Kring RBS (Achmea),"Mode-, Interieur-, Tapijt- en Textielindustrie",-0.00030314074256692204,-0.0012120117158278543,-0.17270137512438874,0.8628861628419375,0.6015397205829416,32,0.06421678870311438,0.30514628843332325,-0.48057715284238056,0.0063982804049778335,-0.0732184588044006,1.0
Kring RBS (Achmea) minus Metro,Kring RBS (Achmea),Metro,0.0019276364774605506,0.007732869268695319,1.03254611941127,0.3018163541878013,0.29929520925465203,28,-0.15459200126631484,0.04970069573707747,0.11069551457701318,0.03278767863532689,0.12459892032563141,1.0
"Kring RBS (Achmea) minus Metalektro, bedrijfstakpensioenfonds",Kring RBS (Achmea),"Metalektro, bedrijfstakpensioenfonds",0.0010289526923382695,0.004122167589920567,0.8335158398026871,0.40455386827043804,0.3812979358110763,32,-0.022550739549283178,0.14061156808322955,-0.4253253453405221,0.05727666884323909,0.03601699735918858,1.0
Kring RBS (Achmea) minus Metaal en Techniek,Kring RBS (Achmea),Metaal en Techniek,0.001281539730253774,0.005136021407110114,0.9442482412572178,0.3450428085165309,0.32641188996948356,32,0.028875640183840267,0.034070935133963594,-0.4092046523707359,0.015592356692095325,-0.028046738997260758,1.0
Kring RBS (Achmea) minus Rockwool,Kring RBS (Achmea),Rockwool,-0.0005714022840941603,-0.0022836508791009846,-0.2480826456792975,0.8040704627229087,0.26884904736171933,32,0.03852739343592267,-0.06702381711675531,-0.24587421584582506,0.05996708951858447,-0.025048422848604437,1.0
Kring RBS (Achmea) minus Robeco,Kring RBS (Achmea),Robeco,0.0012733071293256283,0.0051029646439122445,0.6023441192629484,0.5469450986139726,0.5077404453200127,32,-0.08717801848885534,0.20674950615627552,-0.341865084950296,0.03203088229382763,0.08424945217333954,1.0
Kring RBS (Achmea) minus Rijn- en Binnenvaart,Kring RBS (Achmea),Rijn- en Binnenvaart,0.00106639183067246,0.004272395323968947,0.7595463038296879,0.44752582615826175,0.5339639926184334,32,-0.09716951326754718,0.11870729094137464,-0.19733951625420615,0.027428468544116156,0.09347499183790292,1.0
Kring RBS (Achmea) minus Recreatie (SPR),Kring RBS (Achmea),Recreatie (SPR),-0.0014597353751666378,-0.005826168973709356,-0.5893980170152113,0.5555943064464544,0.6277976053425632,32,0.009238747830744042,-0.31650548708736126,-0.1107524678579451,0.0540907293470912,-0.10754724387284738,1.0
Kring RBS (Achmea) minus Rail & Openbaar Vervoer,Kring RBS (Achmea),Rail & Openbaar Vervoer,0.0005016939882490187,0.002008286639305412,0.2652457352142762,0.7908201646333888,0.6291935089257754,32,-0.06861445689527343,0.27568963883496156,-0.2918082469547034,0.07377471929169191,0.1006594501741187,1.0
Kring RBS (Achmea) minus Rabobankorganisatie,Kring RBS (Achmea),Rabobankorganisatie,0.0026959745087938593,0.01082758613969026,0.86768103411719,0.38556897133371404,0.3835620069389526,32,0.020243899802519724,-0.12277964794088987,0.06054305364518468,0.04330157514758397,0.13737319719585267,1.0
Kring RBS (Achmea) minus Provisum,Kring RBS (Achmea),Provisum,0.0032437045895337443,0.013038084701725738,1.9264174872314381,0.0540522656327405,0.5753200238575651,32,-0.04289824096649547,0.23437508349204167,-0.2339073417502919,0.06867700051076761,0.07466544104222458,1.0
Kring RBS (Achmea) minus PostNL,Kring RBS (Achmea),PostNL,0.0005726505357008054,0.002292570465881383,0.3186933643667703,0.7499590469610115,0.5837732614354005,32,0.001026474399679728,0.3391090268941801,-0.398063232371222,0.020177865576521122,0.03698949569445275,1.0
Kring RBS (Achmea) minus Pon,Kring RBS (Achmea),Pon,0.0029314903560143913,0.011777624080793636,1.015236848900925,0.3099929392619848,0.6067536347638884,32,-0.18828645188877702,0.03134172248623214,-0.38547238005250906,0.06898929313617008,0.08353492013240707,1.0
Kring RBS (Achmea) minus Philips,Kring RBS (Achmea),Philips,0.004691361136681049,0.01889791125321949,2.8266949248097633,0.0047031110450257005,0.27846478567969757,32,-0.07518288291173326,0.10481850368829305,-0.16205293271570634,0.018754801746832004,0.09250275753690125,1.0
Kring RBS (Achmea) minus Personeelspensioenfonds APG,Kring RBS (Achmea),Personeelspensioenfonds APG,0.005200435896221977,0.020964574090809984,1.6885853434340432,0.09129892136274903,0.43968896179670547,32,-0.1245389802567183,0.25389758930502215,-0.13739253251133637,-0.044230427779416104,0.17279201405792832,1.0
Kring RBS (Achmea) minus Personeelsdiensten,Kring RBS (Achmea),Personeelsdiensten,0.0027012046076923847,0.010848676359430431,1.3077993476271552,0.19094137555595092,0.6596338665206087,32,0.18658709419984776,0.10467315127164784,-0.26022752163158486,0.07420399939088514,-0.05489162763322275,1.0
Kring RBS (Achmea) minus Pensura,Kring RBS (Achmea),Pensura,0.0014032661416534594,0.00562489055867621,0.688850499146028,0.49091735285940086,0.7417384925410792,32,-0.17841606652479386,0.3067384552750465,-0.4937737053039912,0.0523064658195399,-0.08050756681051154,1.0
Kring RBS (Achmea) minus Pensioenkring Sweco (Hnp),Kring RBS (Achmea),Pensioenkring Sweco (Hnp),-0.005929813934454256,-0.023509112374533236,-1.751909700528623,0.07978933626858421,0.62256859926032,18,0.18466775564113705,0.0063510616831100215,-0.44789129946892026,0.10559885839497853,-0.07448111327308682,1.0
Kring RBS (Achmea) minus Pensioenkring Randstad (Hnp),Kring RBS (Achmea),Pensioenkring Randstad (Hnp),-0.0010784638754150044,-0.004306882011701485,-0.42839719867613374,0.6683619638432841,0.7182844865740595,20,0.1861491358005543,-0.21156871493449902,-0.42465526628501926,0.10507662184530328,-0.1548032267652725,1.0
Kring RBS (Achmea) minus Pensioenkring OWASE (Hnp),Kring RBS (Achmea),Pensioenkring OWASE (Hnp),0.0019045946832285214,0.007640171267040641,0.5360526279527702,0.5919221786415774,0.6659820678115018,20,-0.08068898048847309,0.22208891639866818,-0.5311603243632987,0.05732046011889105,0.12411668553092706,1.0
Kring RBS (Achmea) minus Trespa,Kring RBS (Achmea),Trespa,-0.0014261470147865338,-0.005692396285697399,-0.4846571744329026,0.6279195496193406,0.5208390742949642,32,0.14859789608556861,-0.21295211571638897,-0.33330235384055795,0.06842819662912852,-0.21198817600234615,1.0
Kring RBS (Achmea) minus Thales,Kring RBS (Achmea),Thales,0.00042509092664390563,0.0017014482276433984,0.2534577654693549,0.7999144940661849,0.6855177022146484,32,-0.08520769640968355,0.12833816004483473,-0.4772571402600943,0.018152967024426897,0.05942754812569415,1.0
Kring RBS (Achmea) minus Tandartsen en Tandarts-Specialisten,Kring RBS (Achmea),Tandartsen en Tandarts-Specialisten,-0.0002469554318522259,-0.0009874558657376742,-0.14070302721012573,0.8881045535220681,0.5681843403914257,32,0.09557387083305814,0.14083168194915607,-0.26554650689636417,0.06105320664126389,0.005660673846818218,1.0
Kring RBS (Achmea) minus TNO,Kring RBS (Achmea),TNO,0.001352373748488453,0.005420478379337457,0.5339625125521914,0.5933674704538119,0.2783856365490117,32,-0.02777662125151461,0.1598823173212682,-0.05698107660046725,0.004163038784986459,0.07512490813789932,1.0
Kring RBS (Achmea) minus TDV,Kring RBS (Achmea),TDV,0.0032040583447780807,0.012877960995085536,1.5114634172058976,0.13067042241491586,0.7510487448333424,32,-0.10689845379427682,0.41277019455408603,-0.2794214486830715,0.003991743415651797,0.16215733536098795,1.0
Kring RBS (Achmea) minus Staples,Kring RBS (Achmea),Staples,0.004247170434716886,0.0170972192540626,2.5343046284457893,0.01126707361224211,0.4277574144743297,32,-0.0030169878496711503,0.21605860937434596,-0.5264316603368437,0.041338725671077436,0.053610303525408146,1.0
Kring RBS (Achmea) minus Sportfondsen,Kring RBS (Achmea),Sportfondsen,0.004063401782286008,0.016352943173142176,2.5721129749737255,0.010107990114378466,0.823533828824209,32,-0.23034174716583056,0.3596317304122133,-0.366465535823392,0.04521758896067308,0.32603420318565274,1.0
Kring RBS (Achmea) minus Smurfit Kappa Nederland,Kring RBS (Achmea),Smurfit Kappa Nederland,0.0032436655225511557,0.013037926908205932,1.34300546960024,0.17927020277203187,0.6172363727378845,32,-0.11454168888861907,0.2652505045169432,-0.3459053578591818,0.04428158444943786,0.07596360832700152,1.0
Kring RBS (Achmea) minus Shell,Kring RBS (Achmea),Shell,0.0031186161604395577,0.01253294066061894,1.197046856101783,0.2312882921110242,0.3758141525500077,32,0.020811828775902524,0.254373281719644,-0.14032203075261968,0.007254588665252637,0.07473095916477988,1.0
Kring RBS (Achmea) minus Schoonmaak- en Glazenwassersbedrijf,Kring RBS (Achmea),Schoonmaak- en Glazenwassersbedrijf,0.0009391123470316646,0.003761744293839575,0.5273199403824037,0.5979714292183669,0.1551184964856437,32,-0.017526570240810856,0.06981429875404897,-0.09766278924227724,0.04518894108759565,0.06382508750761332,1.0
"Kring RBS (Achmea) minus Schilders-, Afwerkings- en Glaszetbedrijf",Kring RBS (Achmea),"Schilders-, Afwerkings- en Glaszetbedrijf",0.000911338030036196,0.0036503383704646897,0.35019150438654445,0.7261949821211848,0.5932728402591061,32,-0.12833889867874135,0.284677418768252,-0.2683865873777781,-0.00011641594541210096,0.07453745287510595,1.0
Kring RBS (Achmea) minus Samenwerking / Slagersbedrijf,Kring RBS (Achmea),Samenwerking / Slagersbedrijf,-0.0017288890277909416,-0.006897642429599893,-1.1704259162405883,0.24182961131502234,0.4775401346561382,32,0.05688078374973074,0.11623020612584145,-0.11383717537015496,0.03658769491112935,-0.03628203711103925,1.0
Kring RBS (Achmea) minus Sagittarius,Kring RBS (Achmea),Sagittarius,0.0038264096382768847,0.015393711327938542,1.5618321372693247,0.1183275388043724,0.6162965836770062,32,-0.05703736895474204,0.4056166725338306,-0.5510570319944863,0.10734606912912656,0.22076822156676446,1.0
Kring RBS (Achmea) minus SNS Reaal Groep,Kring RBS (Achmea),SNS Reaal Groep,0.0013396905101550093,0.005369540285568242,0.8566937123278168,0.3916141791801906,0.4427169668963079,32,0.08963667868699579,-0.08561611293375143,-0.34134140447534406,0.07389220788228318,-0.07582421532969962,1.0
Kring RBS (Achmea) minus SABIC,Kring RBS (Achmea),SABIC,0.0011338264938810971,0.004543025182706106,0.8539341803610129,0.39314145964047653,0.49194704263975675,32,-0.03315340355336528,0.17694652508528677,-0.037296564884437944,-0.007881406503918206,0.08385134057235792,1.0
Kring RBS (Achmea) minus Roeiers in het Rotterdamse havengebied,Kring RBS (Achmea),Roeiers in het Rotterdamse havengebied,-0.0010720486850156522,-0.004281303936815917,-0.5824762250274085,0.5602459512368265,0.6696066398077958,32,-0.018499674881053106,0.30878471371823324,-0.33913774370877714,0.08317122450397216,0.03540225389636148,1.0
Kring SVG (Stap) minus Kring Sligro (Achmea),Kring SVG (Stap),Kring Sligro (Achmea),-0.008480672729121296,-0.033493594665436555,-1.969989829597647,0.0488395361773013,0.574301232133787,21,0.13259619860723695,-0.3380212602373882,-0.07390002324063463,0.08785070055016364,0.02469310453917281,1.0
Kring RBS (Achmea) minus Zuivel en aanverwante industrie,Kring RBS (Achmea),Zuivel en aanverwante industrie,-0.0010157508989362637,-0.004056817287351855,-0.3945990790245982,0.6931387933234385,0.6376063554974214,32,0.005287966164453817,-0.22835742412143722,-0.33947936393642525,0.07508156616990465,-0.12366113275731123,1.0
Kring RBS (Achmea) minus Zorgverzekeraars,Kring RBS (Achmea),Zorgverzekeraars,0.0012278350613853057,0.004920393125674716,0.9049444925445312,0.3654947943644049,0.386974025889823,31,0.08798523713931355,0.07209312636726575,-0.4803217649477432,0.06794785835387802,-0.03421727980633529,1.0
Kring RBS (Achmea) minus Zorg en Welzijn,Kring RBS (Achmea),Zorg en Welzijn,0.0023125812966652212,0.009282462879821374,1.0112405459013156,0.31190131411919975,0.4438859213241264,32,-0.0528028674373607,0.18772765054574958,-0.14297446763880384,-0.04307821868486656,-0.02118653554852659,1.0
Kring RBS (Achmea) minus Zoetwarenindustrie,Kring RBS (Achmea),Zoetwarenindustrie,0.0019503312004493403,0.007824177241630315,0.9139589485208159,0.3607384168397376,0.2784995674394808,32,-0.08448323622856688,0.08470330576746318,-0.23965195523043178,0.03634060412357282,0.03309153740301435,1.0
Kring RBS (Achmea) minus YARA Nederland,Kring RBS (Achmea),YARA Nederland,0.0031695947489042914,0.012738784452970053,1.720676005500739,0.08530963280701966,0.7536556830014898,32,-0.06968021043460947,0.4535847571445623,-0.43975706570877016,0.017067089013384027,0.2204904932054465,1.0
Kring RBS (Achmea) minus Woningcorporaties,Kring RBS (Achmea),Woningcorporaties,0.004740303265214,0.01909646248352037,2.1586348725813678,0.030878505076822695,0.48708331256597515,32,-0.09689644614520515,0.20929398192091195,-0.1616705774662509,-0.018245255074579175,-0.03435022781863499,1.0
Kring RBS (Achmea) minus Wolters Kluwer Nederland,Kring RBS (Achmea),Wolters Kluwer Nederland,0.0013112145618742806,0.00525518296961569,0.6482034118537446,0.516853395480331,0.23791013247657078,32,-0.02772581204947388,0.12783978985886557,-0.09171216091863846,0.021379526920482554,0.14704088015399133,1.0
Kring RBS (Achmea) minus Witteveen & Bos,Kring RBS (Achmea),Witteveen & Bos,0.003582527652725664,0.014407301721790056,2.031928849629668,0.04216085942823403,0.3573681844655896,32,-0.07605251587240405,0.1309420850845916,-0.1795278125308536,0.09326506129005112,0.1678956541338501,1.0
Kring RBS (Achmea) minus Werk en (re)Integratie,Kring RBS (Achmea),Werk en (re)Integratie,0.0016461128696176042,0.006600727453096589,0.882041267329044,0.3777544913664884,0.760594979728801,32,-0.09575749968914357,0.40604128851818716,-0.41330358136918444,0.04616011529735298,0.21258841921552338,1.0
Kring RBS (Achmea) minus Waterbouw BPF,Kring RBS (Achmea),Waterbouw BPF,0.0014488142619581562,0.005807863593441098,0.609578047356342,0.5421413573528385,0.6120366273641871,32,-0.16482410948297482,0.32078055768691804,-0.12504047912365052,0.04233756320592426,0.19742323969253295,1.0
Kring RBS (Achmea) minus Vopak,Kring RBS (Achmea),Vopak,0.0012305486638626779,0.004931287611261492,0.7195210449681407,0.47181994022031903,0.5845998980486001,32,-0.012559838358702084,0.25511802454473576,-0.37569387084659783,0.04968007076755813,0.004736130906022741,1.0
Kring RBS (Achmea) minus Vlees- en Vleeswarenindustrie en de Gemaksvoedingindustrie,Kring RBS (Achmea),Vlees- en Vleeswarenindustrie en de Gemaksvoedingindustrie,0.0012803017237808076,0.005131050327375153,0.6935396071385124,0.48797097892647057,0.4772286054792467,32,-0.027427526885865854,0.17539654488730544,-0.5605804354917752,0.06950138931004057,0.03204527082841903,1.0
