fund,year,return_type,dnb_compounded_annual_return,n_quarters,quarters_present,annual_sample_status,official_annual_return,source,source_url,notes,difference,difference_pp,reconciliation_status
Kring Bavaria (Achmea),2023,return_quarterly,0.07903275200000004,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring Bavaria (Achmea),2024,return_quarterly,0.079200739232,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring CK1 (Hnp),2017,return_quarterly,0.031023295999999867,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring CK1 (Hnp),2018,return_quarterly,0.006606737408000329,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring CK1 (Hnp),2019,return_quarterly,0.21532379091200005,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring CK1 (Hnp),2020,return_quarterly,0.12860224399999964,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring CK1 (Hnp),2021,return_quarterly,0.013849709872999716,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring CK1 (Hnp),2022,return_quarterly,-0.32592416337999985,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring CK1 (Hnp),2023,return_quarterly,0.08605988691199995,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring CK1 (Hnp),2024,return_quarterly,0.06567285500000009,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring Chemours (Achmea),2020,return_quarterly,0.09015026183699981,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring Chemours (Achmea),2021,return_quarterly,0.021720962999999927,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring Chemours (Achmea),2022,return_quarterly,-0.28205915679999993,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring Chemours (Achmea),2023,return_quarterly,0.11682067030400001,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring Chemours (Achmea),2024,return_quarterly,0.11019351449599957,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring D (De Nationale),2020,return_quarterly,0.07005799999999995,2,"3,4",incomplete_year,,,,,,,no_official_return
Kring D (De Nationale),2021,return_quarterly,-0.007106421466000268,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring D (De Nationale),2022,return_quarterly,-0.2621812404999999,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring D (De Nationale),2023,return_quarterly,0.07528427460999976,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring D (De Nationale),2024,return_quarterly,0.09773013900199978,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring DB evenwicht (Achmea),2020,return_quarterly,0.040000000000000036,1,4,incomplete_year,,,,,,,no_official_return
Kring DB evenwicht (Achmea),2021,return_quarterly,0.01922430232499983,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring DB evenwicht (Achmea),2022,return_quarterly,-0.24133149740799997,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring DB evenwicht (Achmea),2023,return_quarterly,0.07730691992000005,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring DB evenwicht (Achmea),2024,return_quarterly,0.077433153536,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring DB-A (De Nationale),2017,return_quarterly,0.022582944239999847,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring DB-A (De Nationale),2018,return_quarterly,-0.0003687889600000327,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring DB-A (De Nationale),2019,return_quarterly,0.2529669546800002,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring DB-A (De Nationale),2020,return_quarterly,0.16314361855999993,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring DB-A (De Nationale),2021,return_quarterly,-0.021009396574000028,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring DB-A (De Nationale),2022,return_quarterly,-0.2190884860000002,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring DB-A (De Nationale),2023,return_quarterly,0.0888711016039998,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring DB-A (De Nationale),2024,return_quarterly,0.07868037186799981,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring Deutche Bank NL (Achmea),2023,return_quarterly,0.16899999999999982,1,4,incomplete_year,,,,,,,no_official_return
Kring Deutche Bank NL (Achmea),2024,return_quarterly,0.07602450410000006,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring Douwe Egberts (Stap),2018,return_quarterly,-0.0025987240000001632,3,"2,3,4",incomplete_year,,,,,,,no_official_return
Kring Douwe Egberts (Stap),2019,return_quarterly,0.16112036964399956,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring Douwe Egberts (Stap),2020,return_quarterly,0.0696837187999999,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring Douwe Egberts (Stap),2021,return_quarterly,0.10469275078399987,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring Douwe Egberts (Stap),2022,return_quarterly,-0.2292897304000001,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring Douwe Egberts (Stap),2023,return_quarterly,0.10864198222399968,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring Douwe Egberts (Stap),2024,return_quarterly,0.09017395135999995,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring ES Nederland (Achmea),2021,return_quarterly,-0.0040000000000000036,1,4,incomplete_year,,,,,,,no_official_return
Kring ES Nederland (Achmea),2022,return_quarterly,-0.28213470514000005,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring ES Nederland (Achmea),2023,return_quarterly,0.12080162347999979,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring ES Nederland (Achmea),2024,return_quarterly,0.10118103958999991,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring Eastman (Stap),2016,return_quarterly,-0.028999999999999915,1,4,incomplete_year,,,,,,,no_official_return
Kring Eastman (Stap),2017,return_quarterly,0.043476021248000096,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring Eastman (Stap),2018,return_quarterly,-0.004434318864000031,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring Eastman (Stap),2019,return_quarterly,0.1662280685359998,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring Eastman (Stap),2020,return_quarterly,0.08760684031999988,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring Eastman (Stap),2021,return_quarterly,0.053600910335999785,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring Eastman (Stap),2022,return_quarterly,-0.2929030167700001,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring Eastman (Stap),2023,return_quarterly,0.09943423002499996,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring Eastman (Stap),2024,return_quarterly,0.07797363779999977,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring Forward (Unilever),2017,return_quarterly,0.026999999999999913,1,4,incomplete_year,,,,,,,no_official_return
Kring Forward (Unilever),2018,return_quarterly,-0.014324923900000397,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring Forward (Unilever),2019,return_quarterly,0.2190759391999999,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring Forward (Unilever),2020,return_quarterly,0.0955431061759997,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring Forward (Unilever),2021,return_quarterly,0.0446016229999997,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring Forward (Unilever),2022,return_quarterly,-0.20856219003999987,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring Forward (Unilever),2023,return_quarterly,0.08099646338599986,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring Forward (Unilever),2024,return_quarterly,0.10324794413599969,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring Grolsch (Achmea),2024,return_quarterly,0.016999999999999904,1,4,incomplete_year,,,,,,,no_official_return
Kring HP Nederland (Achmea),2021,return_quarterly,-0.006000000000000005,1,4,incomplete_year,,,,,,,no_official_return
Kring HP Nederland (Achmea),2022,return_quarterly,-0.28778490172000004,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring HP Nederland (Achmea),2023,return_quarterly,0.10882695423499977,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring HP Nederland (Achmea),2024,return_quarterly,0.11010882751999995,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring HPE (Achmea),2021,return_quarterly,0.0040000000000000036,1,4,incomplete_year,,,,,,,no_official_return
Kring HPE (Achmea),2022,return_quarterly,-0.22465637704000008,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring HPE (Achmea),2023,return_quarterly,0.09956291443999965,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring HPE (Achmea),2024,return_quarterly,0.07109971558400008,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring Holland Casino (Stap),2017,return_quarterly,0.05359199999999986,2,"3,4",incomplete_year,,,,,,,no_official_return
Kring Holland Casino (Stap),2018,return_quarterly,-0.012075868960000014,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring Holland Casino (Stap),2019,return_quarterly,0.18870006679999984,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring Holland Casino (Stap),2020,return_quarterly,0.11075609528000041,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring Holland Casino (Stap),2021,return_quarterly,0.10230650816000009,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring Holland Casino (Stap),2022,return_quarterly,-0.30836616831999997,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring Holland Casino (Stap),2023,return_quarterly,0.11845823679799983,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring Holland Casino (Stap),2024,return_quarterly,0.11878013063599968,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring McCain (De Nationale),2017,return_quarterly,0.025619429999999888,3,"2,3,4",incomplete_year,,,,,,,no_official_return
Kring McCain (De Nationale),2018,return_quarterly,-0.011361134500000092,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring McCain (De Nationale),2019,return_quarterly,0.24216333331999995,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring McCain (De Nationale),2020,return_quarterly,0.17152943041399982,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring McCain (De Nationale),2021,return_quarterly,0.005064850645999819,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring McCain (De Nationale),2022,return_quarterly,-0.27219760762,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring McCain (De Nationale),2023,return_quarterly,0.10063145360000014,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring McCain (De Nationale),2024,return_quarterly,0.09428786386099985,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring Progress (Unilever),2017,return_quarterly,0.027999999999999803,1,4,incomplete_year,,,,,,,no_official_return
Kring Progress (Unilever),2018,return_quarterly,-0.038463440720000075,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring Progress (Unilever),2019,return_quarterly,0.13717232047999994,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring Progress (Unilever),2020,return_quarterly,0.0506801080160002,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring Progress (Unilever),2021,return_quarterly,0.11126476122199969,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring Progress (Unilever),2022,return_quarterly,-0.10286079121600011,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring Progress (Unilever),2023,return_quarterly,0.07147965774499987,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring Progress (Unilever),2024,return_quarterly,0.0694086728479999,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring RBS (Achmea),2017,return_quarterly,0.04840051097600018,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring RBS (Achmea),2018,return_quarterly,-0.00813884171200041,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring RBS (Achmea),2019,return_quarterly,0.17665116992000018,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring RBS (Achmea),2020,return_quarterly,0.12170648743999979,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring RBS (Achmea),2021,return_quarterly,0.06308932729999994,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring RBS (Achmea),2022,return_quarterly,-0.25315906322399995,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring RBS (Achmea),2023,return_quarterly,0.07925876064799975,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring RBS (Achmea),2024,return_quarterly,0.07395001280000013,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring Roba (Hnp),2023,return_quarterly,0.10867520040199996,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring Roba (Hnp),2024,return_quarterly,0.10112994141499976,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring SVG (Stap),2016,return_quarterly,0.016000000000000014,1,4,incomplete_year,,,,,,,no_official_return
Kring SVG (Stap),2017,return_quarterly,0.06108269571199987,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring SVG (Stap),2018,return_quarterly,-0.021789864099999945,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring SVG (Stap),2019,return_quarterly,0.1711337652799998,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring SVG (Stap),2020,return_quarterly,0.06610494154999991,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring SVG (Stap),2021,return_quarterly,0.07172389519999989,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring SVG (Stap),2022,return_quarterly,-0.23069599062400004,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring SVG (Stap),2023,return_quarterly,0.1060433483119998,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring SVG (Stap),2024,return_quarterly,0.0772668473,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring Sligro (Achmea),2019,return_quarterly,-0.013999999999999901,1,4,incomplete_year,,,,,,,no_official_return
Kring Sligro (Achmea),2020,return_quarterly,0.19804050080000013,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring Sligro (Achmea),2021,return_quarterly,0.004255860608000095,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring Sligro (Achmea),2022,return_quarterly,-0.2950179124239999,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring Sligro (Achmea),2023,return_quarterly,0.10949091047399984,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring Sligro (Achmea),2024,return_quarterly,0.10787971470400004,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring TotalEnergies NL (Stap),2022,return_quarterly,-0.25379989165000016,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring TotalEnergies NL (Stap),2023,return_quarterly,0.09235696127999993,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring TotalEnergies NL (Stap),2024,return_quarterly,0.09674470282399983,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring equensWorldline (Achmea),2020,return_quarterly,0.13444011296000014,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring equensWorldline (Achmea),2021,return_quarterly,-0.019684783000000095,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring equensWorldline (Achmea),2022,return_quarterly,-0.25496100527199983,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring equensWorldline (Achmea),2023,return_quarterly,0.07591787539999983,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring equensWorldline (Achmea),2024,return_quarterly,0.06964016743999957,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Lanschot,2015,return_quarterly,0.005494895,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Lanschot,2016,return_quarterly,0.08338202789999993,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Lanschot,2017,return_quarterly,0.03422025727999989,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Lanschot,2018,return_quarterly,-0.01614332800000018,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Lanschot,2019,return_quarterly,0.15077470107599988,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Lanschot,2020,return_quarterly,0.08210048875999987,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Lanschot,2021,return_quarterly,0.015794039149999994,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Lanschot,2022,return_quarterly,-0.2688783887799999,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Lanschot,2023,return_quarterly,0.09634078717999994,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Lanschot,2024,return_quarterly,0.09453188960000025,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Levensmiddelenbedrijf,2015,return_quarterly,0.0019925667839999495,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Levensmiddelenbedrijf,2016,return_quarterly,0.12088926171199987,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Levensmiddelenbedrijf,2017,return_quarterly,0.045543314815999825,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Levensmiddelenbedrijf,2018,return_quarterly,-0.009456103520000037,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Levensmiddelenbedrijf,2019,return_quarterly,0.17024465599999994,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Levensmiddelenbedrijf,2020,return_quarterly,0.0877379648569998,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Levensmiddelenbedrijf,2021,return_quarterly,0.025704363683999754,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Levensmiddelenbedrijf,2022,return_quarterly,-0.3253615299999999,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Levensmiddelenbedrijf,2023,return_quarterly,0.08191921694499982,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Levensmiddelenbedrijf,2024,return_quarterly,0.10613556830000004,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Lloyd's Register Nederland,2015,return_quarterly,0.0008355840000000558,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Lloyd's Register Nederland,2016,return_quarterly,0.0866647657520001,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Lloyd's Register Nederland,2017,return_quarterly,0.0854866404800001,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Lloyd's Register Nederland,2018,return_quarterly,-0.03190339360000016,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Lloyd's Register Nederland,2019,return_quarterly,0.152661653864,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Lloyd's Register Nederland,2020,return_quarterly,0.10478041856000009,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Lloyd's Register Nederland,2021,return_quarterly,0.05646879279200001,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Lloyd's Register Nederland,2022,return_quarterly,-0.22791727852,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Lloyd's Register Nederland,2023,return_quarterly,0.14372187776,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Lloyd's Register Nederland,2024,return_quarterly,0.08632354687999966,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Loodsen,2015,return_quarterly,0.0060643935649997704,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Loodsen,2016,return_quarterly,0.08459374399999997,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Loodsen,2017,return_quarterly,0.06017776623799964,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Loodsen,2018,return_quarterly,-0.03430711026000011,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Loodsen,2019,return_quarterly,0.130868003552,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Loodsen,2020,return_quarterly,0.051743757824000314,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Loodsen,2021,return_quarterly,0.07569071035999975,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Loodsen,2022,return_quarterly,-0.18008155903599998,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Loodsen,2023,return_quarterly,0.11936461537999965,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Loodsen,2024,return_quarterly,0.09312403782399992,4,"1,2,3,4",complete_year,,,,,,,no_official_return
MSD,2015,return_quarterly,0.011678790079999946,4,"1,2,3,4",complete_year,,,,,,,no_official_return
MSD,2016,return_quarterly,0.13048052479999983,4,"1,2,3,4",complete_year,,,,,,,no_official_return
MSD,2017,return_quarterly,0.04416350654000012,4,"1,2,3,4",complete_year,,,,,,,no_official_return
MSD,2018,return_quarterly,-0.016412994800000136,4,"1,2,3,4",complete_year,,,,,,,no_official_return
MSD,2019,return_quarterly,0.2178185718600001,4,"1,2,3,4",complete_year,,,,,,,no_official_return
MSD,2020,return_quarterly,0.11496693139999992,4,"1,2,3,4",complete_year,,,,,,,no_official_return
MSD,2021,return_quarterly,0.05637147109999985,4,"1,2,3,4",complete_year,,,,,,,no_official_return
MSD,2022,return_quarterly,-0.249979200304,4,"1,2,3,4",complete_year,,,,,,,no_official_return
MSD,2023,return_quarterly,0.12021142999999967,4,"1,2,3,4",complete_year,,,,,,,no_official_return
MSD,2024,return_quarterly,0.10271844660399987,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Mars,2015,return_quarterly,0.06581103135,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Mars,2016,return_quarterly,0.07771726356800013,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Mars,2017,return_quarterly,0.045326883722,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Mars,2018,return_quarterly,0.005141959136000018,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Mars,2019,return_quarterly,0.12899796296,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Mars,2020,return_quarterly,0.05715366644999964,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Mars,2021,return_quarterly,0.10472637321799971,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Mars,2022,return_quarterly,-0.1687461184000001,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Mars,2023,return_quarterly,0.015278201504000055,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Mars,2024,return_quarterly,0.0659164200960003,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Medewerkers Apotheken,2015,return_quarterly,0.04038525113599989,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Medewerkers Apotheken,2016,return_quarterly,0.07137946857499977,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Medewerkers Apotheken,2017,return_quarterly,0.06441066575199983,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Medewerkers Apotheken,2018,return_quarterly,-0.008430257200000124,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Medewerkers Apotheken,2019,return_quarterly,0.20185039520000014,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Medewerkers Apotheken,2020,return_quarterly,0.10125596151999972,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Medewerkers Apotheken,2021,return_quarterly,0.00662870827999984,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Medewerkers Apotheken,2022,return_quarterly,-0.31637241565600005,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Medewerkers Apotheken,2023,return_quarterly,0.09491371249999969,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Medewerkers Apotheken,2024,return_quarterly,0.08572521377599984,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Media PNO,2015,return_quarterly,0.03531438388000008,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Media PNO,2016,return_quarterly,0.08489272396400005,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Media PNO,2017,return_quarterly,0.08128637439999964,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Media PNO,2018,return_quarterly,0.001816764416000094,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Media PNO,2019,return_quarterly,0.15658088611999998,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Media PNO,2020,return_quarterly,0.0761395601599999,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Media PNO,2021,return_quarterly,0.10006189492999962,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Media PNO,2022,return_quarterly,-0.16963394724999992,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Media PNO,2023,return_quarterly,0.08332672962499976,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Media PNO,2024,return_quarterly,0.09345756415999995,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Mediahuis Nederland,2015,return_quarterly,0.03279344365999992,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Mediahuis Nederland,2016,return_quarterly,0.09204948569599991,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Mediahuis Nederland,2017,return_quarterly,0.04975835148800001,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Mediahuis Nederland,2018,return_quarterly,-0.0216143060520001,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Mediahuis Nederland,2019,return_quarterly,0.1726409750719997,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Mediahuis Nederland,2020,return_quarterly,0.09551705556000001,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Mediahuis Nederland,2021,return_quarterly,0.0412885278720001,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Mediahuis Nederland,2022,return_quarterly,-0.20578507992999995,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Mediahuis Nederland,2023,return_quarterly,0.1031221376,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Mediahuis Nederland,2024,return_quarterly,0.08497276024399958,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Medische Specialisten,2015,return_quarterly,0.013811402869999823,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Medische Specialisten,2016,return_quarterly,0.12091447193600002,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Medische Specialisten,2017,return_quarterly,0.052785968191999766,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Medische Specialisten,2018,return_quarterly,-0.017316006904000147,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Medische Specialisten,2019,return_quarterly,0.232832208509,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Medische Specialisten,2020,return_quarterly,0.1563636694399999,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Medische Specialisten,2021,return_quarterly,0.02337001135999972,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Medische Specialisten,2022,return_quarterly,-0.27114761602000004,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Medische Specialisten,2023,return_quarterly,0.08648484500599984,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Medische Specialisten,2024,return_quarterly,0.08448063541999962,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Mercer,2015,return_quarterly,-0.023198957119999974,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Mercer,2016,return_quarterly,0.16837721120000015,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Mercer,2017,return_quarterly,-0.012585246399999916,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Mercer,2018,return_quarterly,0.021812425738999996,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Mercer,2019,return_quarterly,0.17701597664000013,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Mercer,2020,return_quarterly,0.09908055466999999,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Mercer,2021,return_quarterly,-0.0037229902720001817,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Mercer,2022,return_quarterly,-0.24953230225,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Mercer,2023,return_quarterly,0.0905512813999998,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Mercer,2024,return_quarterly,0.06910554607999986,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Metaal en Techniek,2015,return_quarterly,0.022487791919999944,4,"1,2,3,4",complete_year,,,,,,,no_official_return
